status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,2300000,2,3,,"75 Park Ln S Unit 3701, Jersey City, NJ, 07310",75 Park Ln S Unit 3701,Jersey City,New Jersey,7310,1481,
for_sale,3850000,3,2,,"98 Front St Ph 3F, New York City, NY, 11201",98 Front St Ph 3F,New York City,New York,11201,1686,
for_sale,380000,1,1,,"255 79th St Apt E11, Brooklyn, NY, 11209",255 79th St Apt E11,Brooklyn,New York,11209,725,
for_sale,169000,1,1,0.02,"1000 Clove Rd Apt 3H, Staten Island, NY, 10301",1000 Clove Rd Apt 3H,Staten Island,New York,10301,750,
for_sale,264900,1,1,0.02,"55 Austin Pl Apt 7R, Staten Island, NY, 10304",55 Austin Pl Apt 7R,Staten Island,New York,10304,832,
for_sale,10970000,3,5,,"215 E 19th St Apt 16D, New York, NY, 10003",215 E 19th St Apt 16D,New York,New York,10003,3469,
for_sale,360000,1,1,,"225 St Pauls Ave Unit 5P, Jersey City, NJ, 07306",225 St Pauls Ave Unit 5P,Jersey City,New Jersey,7306,882,
for_sale,455000,2,1,,"135 Montgomery St Apt 6J, Jersey City, NJ, 07302",135 Montgomery St Apt 6J,Jersey City,New Jersey,7302,750,
for_sale,10000000,4,4,,"50 Bridge Park Dr Ph 2A, New York City, NY, 11201",50 Bridge Park Dr Ph 2A,New York City,New York,11201,3553,
for_sale,1050000,3,3,0.05,"1241 86th St, Brooklyn, NY, 11228",1241 86th St,Brooklyn,New York,11228,1428,
for_sale,549900,9,4,0.06,"231 Ripley Pl, Elizabeth City, NJ, 07206",231 Ripley Pl,Elizabeth City,New Jersey,7206,3483,
for_sale,3500000,,2,,"137 W 25th St Units STUDIO & 2, New York City, NY, 10001",137 W 25th St Units STUDIO & 2,New York City,New York,10001,3999,
for_sale,16900000,14,17,,"431 Broome St Unit Building, New York, NY, 10013",431 Broome St Unit Building,New York,New York,10013,10000,
for_sale,1525000,3,2,,"88 Morgan St Ph 2-1, Jersey City, NJ, 07302",88 Morgan St Ph 2-1,Jersey City,New Jersey,7302,1454,
for_sale,1125000,1,1,,"465 W 23rd St Apt 14A, New York, NY, 10011",465 W 23rd St Apt 14A,New York,New York,10011,875,
for_sale,1198000,1,1,,"40 E 9th St Apt 2L, New York City, NY, 10003",40 E 9th St Apt 2L,New York City,New York,10003,900,
for_sale,1540000,1,1,6.71,"252 South St Unit 52N, New York City, NY, 10002",252 South St Unit 52N,New York City,New York,10002,723,
for_sale,799000,1,2,,"77 Bleecker St Unit 109W, New York, NY, 10012",77 Bleecker St Unit 109W,New York,New York,10012,1000,
for_sale,295000,,1,,"8301 Ridge Blvd Apt 2E, Brooklyn, NY, 11209",8301 Ridge Blvd Apt 2E,Brooklyn,New York,11209,500,
for_sale,12500000,,4,,"21 W 9th St Unit R, New York City, NY, 10011",21 W 9th St Unit R,New York City,New York,10011,6000,
for_sale,2900000,2,3,,"10 West St Apt 24G, New York, NY, 10004",10 West St Apt 24G,New York,New York,10004,1777,
for_sale,599000,1,1,,"9707 4th Ave Unit 7T, New York City, NY, 11220",9707 4th Ave Unit 7T,New York City,New York,11220,900,
for_sale,499000,,1,,"25 W 13th St Apt 6MS, New York, NY, 10011",25 W 13th St Apt 6MS,New York,New York,10011,600,
for_sale,1595000,2,2,,"161 Columbia St Apt 3B, New York City, NY, 11231",161 Columbia St Apt 3B,New York City,New York,11231,1135,
for_sale,1599999,12,5,0.17,"32-34 Seneca St, Staten Island, NY, 10310",32-34 Seneca St,Staten Island,New York,10310,3878,
for_sale,600000,2,2,,"6020 3rd Ave Unit 52, Brooklyn, NY, 11220",6020 3rd Ave Unit 52,Brooklyn,New York,11220,825,
for_sale,295000,2,1,0.02,"36 Hamilton Ave Unit Lk, Staten Island, NY, 10301",36 Hamilton Ave Unit Lk,Staten Island,New York,10301,1000,
for_sale,749000,2,2,,"142 Charles St Unit 401, Jersey City, NJ, 07307",142 Charles St Unit 401,Jersey City,New Jersey,7307,1142,
for_sale,10995000,3,4,,"455 W 19th St Apt 3, Manhattan, NY, 10011",455 W 19th St Apt 3,Manhattan,New York,10011,2650,
for_sale,599000,1,1,,"124 New York Ave Unit 203, Jersey City, NJ, 07307",124 New York Ave Unit 203,Jersey City,New Jersey,7307,660,
for_sale,1150000,4,2,,"124 New York Ave Unit 502, Jersey City, NJ, 07307",124 New York Ave Unit 502,Jersey City,New Jersey,7307,1665,
for_sale,1588888,3,2,,"88 Morgan St Ph 4-7, Jersey City, NJ, 07302",88 Morgan St Ph 4-7,Jersey City,New Jersey,7302,1454,
for_sale,3050000,3,4,,"160 Imlay St Unit 6B2, Brooklyn, NY, 11231",160 Imlay St Unit 6B2,Brooklyn,New York,11231,3429,
for_sale,3273000,4,6,,"160 Imlay St Unit 6E1, Brooklyn, NY, 11231",160 Imlay St Unit 6E1,Brooklyn,New York,11231,3423,
for_sale,10750000,4,5,0.09,"744 Greenwich St Unit Townhouse, New York City, NY, 10014",744 Greenwich St Unit Townhouse,New York City,New York,10014,4663,
for_sale,1795000,2,2,,"147 Ludlow 4B St Unit Loft, New York City, NY, 10002",147 Ludlow 4B St Unit Loft,New York City,New York,10002,961,
for_sale,775000,3,2,0.52,"549 Woodland Ave, Mountainside, NJ, 07092",549 Woodland Ave,Mountainside,New Jersey,7092,1808,
for_sale,549000,6,3,0.06,"248 Grant Ave, Jersey City, NJ, 07305",248 Grant Ave,Jersey City,New Jersey,7305,2600,
for_sale,479000,,1,,"16 W 16th St Apt 12NN, New York City, NY, 10011",16 W 16th St Apt 12NN,New York City,New York,10011,385,
for_sale,2995000,2,2,,"561 Broadway Apt 9A, New York City, NY, 10012",561 Broadway Apt 9A,New York City,New York,10012,2300,
for_sale,1302000,1,1,,"275 Greenwich St Apt 7L, New York, NY, 10007",275 Greenwich St Apt 7L,New York,New York,10007,868,
for_sale,5250000,3,3,,"515 W 18th St Unit 702, New York, NY, 10011",515 W 18th St Unit 702,New York,New York,10011,1941,
for_sale,3995000,3,3,,"147 Ludlow St Unit 2, New York, NY, 10002",147 Ludlow St Unit 2,New York,New York,10002,1930,
for_sale,1150000,2,2,,"575 4th Ave Apt 4H, Brooklyn, NY, 11215",575 4th Ave Apt 4H,Brooklyn,New York,11215,1068,
for_sale,1940000,3,2,,"76 Schermerhorn St Apt 9D, New York City, NY, 11201",76 Schermerhorn St Apt 9D,New York City,New York,11201,1307,
for_sale,769000,1,1,0.07,"9956 3rd Ave Unit 804, New York City, NY, 11209",9956 3rd Ave Unit 804,New York City,New York,11209,805,
for_sale,495000,6,3,0.04,"270 2nd St, Elizabeth City, NJ, 07206",270 2nd St,Elizabeth City,New Jersey,7206,3000,
for_sale,510000,1,1,,"300 Albany St Apt 2D, New York City, NY, 10280",300 Albany St Apt 2D,New York City,New York,10280,550,
for_sale,475000,2,1,,"302 96th St Apt 6B, New York City, NY, 11209",302 96th St Apt 6B,New York City,New York,11209,950,
for_sale,346500,1,1,0.13,"8D Heritage Dr Unit 8D, Chatham Township, NJ, 07928",8D Heritage Dr Unit 8D,Chatham Township,New Jersey,7928,963,
for_sale,1600000,6,3,0.05,"1216 66th St, Brooklyn, NY, 11219",1216 66th St,Brooklyn,New York,11219,3456,
for_sale,1699000,,2,0.06,"1231 71st St, Brooklyn, NY, 11228",1231 71st St,Brooklyn,New York,11228,3120,
for_sale,1349000,3,3,0.09,"7621 12th Ave, Brooklyn, NY, 11228",7621 12th Ave,Brooklyn,New York,11228,2939,
for_sale,265000,1,1,0.02,"261 Maple Pkwy Unit B, Staten Island, NY, 10303",261 Maple Pkwy Unit B,Staten Island,New York,10303,738,
for_sale,250000,4,3,0.06,"419 Spencer St, Elizabeth, NJ, 07202",419 Spencer St,Elizabeth,New Jersey,7202,1260,
for_sale,849000,5,4,1.04,"83 Sherwood Ln, Long Hill Township, NJ, 07980",83 Sherwood Ln,Long Hill Township,New Jersey,7980,3324,
for_sale,339900,2,1,0.06,"61 Lexington Ave, Jersey City, NJ, 07304",61 Lexington Ave,Jersey City,New Jersey,7304,1174,
for_sale,278888,2,1,,"94 North St Apt 4S, Jersey City, NJ, 07307",94 North St Apt 4S,Jersey City,New Jersey,7307,875,
for_sale,599000,3,2,0.09,"202 Watchogue Rd, Staten Island, NY, 10314",202 Watchogue Rd,Staten Island,New York,10314,950,
for_sale,499000,8,4,,"291 Vermont Ave Unit 4, Irvington, NJ, 07111",291 Vermont Ave Unit 4,Irvington,New Jersey,7111,4032,
for_sale,2650000,2,1,,"33 Bleecker St Apt 3C, New York City, NY, 10012",33 Bleecker St Apt 3C,New York City,New York,10012,1950,
for_sale,1100000,1,1,,"77 Hudson St Apt 1808, Jersey City, NJ, 07302",77 Hudson St Apt 1808,Jersey City,New Jersey,7302,872,
for_sale,5795000,2,3,,"122 Greenwich Ave Ph E, New York City, NY, 10011",122 Greenwich Ave Ph E,New York City,New York,10011,2234,
for_sale,2760000,2,3,0.26,"77 Greenwich St Apt 25D, New York City, NY, 10006",77 Greenwich St Apt 25D,New York City,New York,10006,1371,
for_sale,3750000,4,3,,"141 W 24th St Unit 5FL, New York, NY, 10011",141 W 24th St Unit 5FL,New York,New York,10011,2500,
for_sale,2655000,2,3,0.26,"77 Greenwich St Apt 22C, New York City, NY, 10006",77 Greenwich St Apt 22C,New York City,New York,10006,1328,
for_sale,2475000,2,3,0.26,"77 Greenwich St Apt 16D, New York City, NY, 10006",77 Greenwich St Apt 16D,New York City,New York,10006,1371,
for_sale,245000,1,1,,"100 Manhattan Ave Apt 315, Union City, NJ, 07087",100 Manhattan Ave Apt 315,Union City,New Jersey,7087,700,
for_sale,790000,2,2,,"943 60th St Apt 4A, Brooklyn, NY, 11219",943 60th St Apt 4A,Brooklyn,New York,11219,978,
for_sale,1699000,5,5,0.19,"10 Lake Rd, Chatham Township, NJ, 07928",10 Lake Rd,Chatham Township,New Jersey,7928,4400,
for_sale,1235000,2,2,,"75 Park Ln S Unit 704, Jersey City, NJ, 07310",75 Park Ln S Unit 704,Jersey City,New Jersey,7310,1158,
for_sale,1165000,2,2,,"75 Park Ln S Unit 212, Jersey City, NJ, 07310",75 Park Ln S Unit 212,Jersey City,New Jersey,7310,1127,
for_sale,965000,3,3,,"151 Webster Ave Unit 302, Jersey City, NJ, 07307",151 Webster Ave Unit 302,Jersey City,New Jersey,7307,1468,
for_sale,515000,1,1,,"9425 Shore Rd Apt 5D, Brooklyn, NY, 11209",9425 Shore Rd Apt 5D,Brooklyn,New York,11209,900,
for_sale,6150000,2,3,,"303 Park Ave S Unit 3811, New York, NY, 10010",303 Park Ave S Unit 3811,New York,New York,10010,1731,
for_sale,1995000,3,3,,"165 W 20th St Unit 6ABC, New York, NY, 10011",165 W 20th St Unit 6ABC,New York,New York,10011,1700,
for_sale,1798000,1,1,,"101 W 24th St Unit 3A, New York, NY, 10011",101 W 24th St Unit 3A,New York,New York,10011,830,
for_sale,3800000,2,2,,"245 W 19th St Unit 11FL, New York, NY, 10011",245 W 19th St Unit 11FL,New York,New York,10011,1780,
for_sale,6385000,3,4,,"500 W 22nd St Unit 2A, Manhattan, NY, 10011",500 W 22nd St Unit 2A,Manhattan,New York,10011,2614,
for_sale,3455000,3,3,,"202 Broome St Unit 9G, New York City, NY, 10002",202 Broome St Unit 9G,New York City,New York,10002,1725,
for_sale,1340000,,1,,"1 Wall St Unit 1514, New York City, NY, 10005",1 Wall St Unit 1514,New York City,New York,10005,588,
for_sale,1285000,1,1,,"20 River Ter Apt 9G, New York City, NY, 10282",20 River Ter Apt 9G,New York City,New York,10282,871,
for_sale,2899000,2,2,,"33 Rector St # Fl, New York City, NY, 10006",33 Rector St # Fl,New York City,New York,10006,2170,
for_sale,1885000,1,1,,"1 Wall St Unit 1508, New York City, NY, 10005",1 Wall St Unit 1508,New York City,New York,10005,912,
for_sale,6795000,6,4,,"81 Jane St, New York, NY, 10014",81 Jane St,New York,New York,10014,4582,
for_sale,6995000,5,5,,"459 Henry St, New York City, NY, 11231",459 Henry St,New York City,New York,11231,3520,
for_sale,4940000,4,4,,"1 Clinton St Apt 33A, New York City, NY, 11201",1 Clinton St Apt 33A,New York City,New York,11201,2308,
for_sale,450000,2,2,,"100 Manhattan Ave Apt 1209, Union City, NJ, 07087",100 Manhattan Ave Apt 1209,Union City,New Jersey,7087,1045,
for_sale,1385000,1,2,,"85 3rd St Unit 1, New York City, NY, 11231",85 3rd St Unit 1,New York City,New York,11231,1258,
for_sale,4985000,2,3,,"100 Vandam St Unit 14D, New York, NY, 10013",100 Vandam St Unit 14D,New York,New York,10013,1906,
for_sale,3595000,2,3,,"1 Morton Sq Apt 7CE, New York, NY, 10014",1 Morton Sq Apt 7CE,New York,New York,10014,1580,
for_sale,689000,2,2,,"3929 New Utrecht Ave Apt 1A, Brooklyn, NY, 11219",3929 New Utrecht Ave Apt 1A,Brooklyn,New York,11219,1044,
for_sale,973000,3,1,0.04,"426 Marine Ave, Brooklyn, NY, 11209",426 Marine Ave,Brooklyn,New York,11209,1600,
for_sale,720000,1,1,,"75 Henry St Apt 4L, Brooklyn Heights, NY, 11201",75 Henry St Apt 4L,Brooklyn Heights,New York,11201,700,
for_sale,1637840,3,5,,"57 Samuel Way Unit 1, Chatham Township, NJ, 07928",57 Samuel Way Unit 1,Chatham Township,New Jersey,7928,2887,
for_sale,5995000,6,6,,"404 W 22nd St, New York City, NY, 10011",404 W 22nd St,New York City,New York,10011,3920,
for_sale,2570000,2,2,,"128 W 23rd St Unit 11A, New York, NY, 10011",128 W 23rd St Unit 11A,New York,New York,10011,1223,
for_sale,29995000,12,14,,"271 W 11th St, New York City, NY, 10014",271 W 11th St,New York City,New York,10014,8528,
for_sale,4155000,2,3,0.51,"121 E 22nd St Apt N1505, New York City, NY, 10010",121 E 22nd St Apt N1505,New York City,New York,10010,1678,
for_sale,1895000,,1,,"303 Park Ave S Unit 2107, New York, NY, 10010",303 Park Ave S Unit 2107,New York,New York,10010,561,
for_sale,3000000,1,2,0.05,"55 E 11th St Apt 7, Manhattan, NY, 10003",55 E 11th St Apt 7,Manhattan,New York,10003,2500,
for_sale,3564900,2,3,,"108 Leonard St Apt 7H, New York, NY, 10013",108 Leonard St Apt 7H,New York,New York,10013,1578,
for_sale,5995000,3,4,,"111 Murray St Apt 35A, New York, NY, 10007",111 Murray St Apt 35A,New York,New York,10007,1939,
for_sale,2425000,2,2,6.71,"252 South St Unit 40D, New York City, NY, 10002",252 South St Unit 40D,New York City,New York,10002,1164,
for_sale,1260000,1,1,6.71,"252 South St Unit 30G, New York City, NY, 10002",252 South St Unit 30G,New York City,New York,10002,723,
for_sale,3060000,2,2,,"110 Charlton St Apt 12D, New York City, NY, 10014",110 Charlton St Apt 12D,New York City,New York,10014,1466,
for_sale,1935000,1,1,,"110 Charlton St Apt 18G, New York City, NY, 10014",110 Charlton St Apt 18G,New York City,New York,10014,890,
for_sale,225000,,1,0.34,"7101 Shore Rd Apt 1A, Brooklyn, NY, 11209",7101 Shore Rd Apt 1A,Brooklyn,New York,11209,400,
for_sale,315000,1,1,,"100 Manhattan Ave Apt 316, Union City, NJ, 07087",100 Manhattan Ave Apt 316,Union City,New Jersey,7087,780,
for_sale,333000,1,1,,"100 Manhattan Ave Apt 1315, Union City, NJ, 07087",100 Manhattan Ave Apt 1315,Union City,New Jersey,7087,700,
for_sale,1360000,2,2,,"20 River Ter Apt 15A, New York City, NY, 10282",20 River Ter Apt 15A,New York City,New York,10282,1021,
for_sale,1505000,1,1,,"1 Wall St Unit 1106, New York City, NY, 10005",1 Wall St Unit 1106,New York City,New York,10005,726,
for_sale,1695000,1,1,,"1 Wall St Unit 905, New York City, NY, 10005",1 Wall St Unit 905,New York City,New York,10005,840,
for_sale,8800000,3,3,,"165 Charles St Apt 11, New York, NY, 10014",165 Charles St Apt 11,New York,New York,10014,2541,
for_sale,1310000,2,2,,"75 Park Ln S Unit 1204, Jersey City, NJ, 07310",75 Park Ln S Unit 1204,Jersey City,New Jersey,7310,1158,
for_sale,659000,6,5,0.06,"317 Livingston St Unit 2, Elizabeth City, NJ, 07206",317 Livingston St Unit 2,Elizabeth City,New Jersey,7206,29997,
for_sale,3375000,3,3,,"100 Amity St Unit RESIDENCE2, Brooklyn, NY, 11201",100 Amity St Unit RESIDENCE2,Brooklyn,New York,11201,1930,
for_sale,8995000,10,9,,"118 Remsen St, New York City, NY, 11201",118 Remsen St,New York City,New York,11201,10200,
for_sale,2999999,6,8,0.05,"119 4th Pl, Brooklyn, NY, 11231",119 4th Pl,Brooklyn,New York,11231,2640,
for_sale,2045000,2,2,,"147 Ludlow St Unit 4A, New York City, NY, 10002",147 Ludlow St Unit 4A,New York City,New York,10002,919,
for_sale,265000,2,1,,"155 Arlo Rd Unit B, Staten Island, NY, 10301",155 Arlo Rd Unit B,Staten Island,New York,10301,850,
for_sale,999000,4,2,0.22,"229 St Johns Ave, Staten Island, NY, 10305",229 St Johns Ave,Staten Island,New York,10305,1920,
for_sale,850000,1,1,,"3 Hanover Sq Unit 4J, Manhattan, NY, 10005",3 Hanover Sq Unit 4J,Manhattan,New York,10005,919,
for_sale,349900,1,1,,"601 79th St Apt F17, Brooklyn, NY, 11209",601 79th St Apt F17,Brooklyn,New York,11209,800,
for_sale,479999,1,1,,"98 Bright St Apt 3R, Jersey City, NJ, 07302",98 Bright St Apt 3R,Jersey City,New Jersey,7302,680,
for_sale,695000,1,1,,"90 Gold St Apt 13H, New York City, NY, 10038",90 Gold St Apt 13H,New York City,New York,10038,700,
for_sale,525000,,1,,"60 E 9th St Apt 421, New York, NY, 10003",60 E 9th St Apt 421,New York,New York,10003,550,
for_sale,1999000,7,6,,"37 Wolcott St, Brooklyn, NY, 11231",37 Wolcott St,Brooklyn,New York,11231,2850,
for_sale,3825000,2,3,,"215 E 19th St Apt 6D, New York City, NY, 10003",215 E 19th St Apt 6D,New York City,New York,10003,1872,
for_sale,800000,3,2,,"46 Logan Ave Unit 1, Jersey City, NJ, 07306",46 Logan Ave Unit 1,Jersey City,New Jersey,7306,1178,
for_sale,420000,2,1,,"946 59th St Apt 4B, Brooklyn, NY, 11219",946 59th St Apt 4B,Brooklyn,New York,11219,900,
for_sale,10750000,5,5,,"57 Wyckoff St, New York City, NY, 11201",57 Wyckoff St,New York City,New York,11201,6000,
for_sale,1600000,6,3,,"369 51st St, New York City, NY, 11220",369 51st St,New York City,New York,11220,3324,
for_sale,14995000,4,7,,"100 11th Ave Units 17 & 18A, New York City, NY, 10011",100 11th Ave Units 17 & 18A,New York City,New York,10011,8372,
for_sale,2875000,1,2,,"270 W 17th St Ph C, New York, NY, 10011",270 W 17th St Ph C,New York,New York,10011,1000,
for_sale,9495000,4,4,,"1 Clinton St Apt 37A, New York City, NY, 11201",1 Clinton St Apt 37A,New York City,New York,11201,4099,
for_sale,2650000,2,3,,"1 Clinton St Apt 4F, New York City, NY, 11201",1 Clinton St Apt 4F,New York City,New York,11201,1622,
for_sale,2500000,2,2,,"1 Clinton St Apt 7E, New York City, NY, 11201",1 Clinton St Apt 7E,New York City,New York,11201,1597,
for_sale,169000,2,1,0.05,"2701 Goethals Rd N, Staten Island, NY, 10303",2701 Goethals Rd N,Staten Island,New York,10303,840,
for_sale,182000,1,1,,"117 Corbin Ave Apt 204, Jersey City, NJ, 07306",117 Corbin Ave Apt 204,Jersey City,New Jersey,7306,526,
for_sale,195000,1,1,,"117 Corbin Ave Apt 205, Jersey City, NJ, 07306",117 Corbin Ave Apt 205,Jersey City,New Jersey,7306,555,
for_sale,259000,1,1,,"2520 Kennedy Blvd Apt 1J, Jersey City, NJ, 07304",2520 Kennedy Blvd Apt 1J,Jersey City,New Jersey,7304,871,
for_sale,419000,2,1,0.06,"148 John St, Staten Island, NY, 10302",148 John St,Staten Island,New York,10302,1848,
for_sale,7995000,4,4,,"30 Front St Unit 30A, Brooklyn, NY, 11201",30 Front St Unit 30A,Brooklyn,New York,11201,3067,
for_sale,18000000,6,7,,"374 Broome St, New York, NY, 10013",374 Broome St,New York,New York,10013,6164,
for_sale,795000,1,1,,"3 Hanover Sq Apt 12G, New York, NY, 10004",3 Hanover Sq Apt 12G,New York,New York,10004,1100,
for_sale,929000,1,2,,"171 Henry St Apt 4C, New York, NY, 10002",171 Henry St Apt 4C,New York,New York,10002,907,
for_sale,169000,2,1,0.04,"2701 Goethals Rd N Apt D6, Staten Island, NY, 10303",2701 Goethals Rd N Apt D6,Staten Island,New York,10303,900,
for_sale,223000,1,1,,"2700 Kennedy Blvd Apt 305, Jersey City, NJ, 07306",2700 Kennedy Blvd Apt 305,Jersey City,New Jersey,7306,468,
for_sale,200000,1,1,,"101 Kensington Ave Apt A4, Jersey City, NJ, 07304",101 Kensington Ave Apt A4,Jersey City,New Jersey,7304,635,
for_sale,518888,3,1,0.13,"106 Park Hill Cir, Staten Island, NY, 10304",106 Park Hill Cir,Staten Island,New York,10304,1196,
for_sale,2475000,2,2,,"2 River Ter Apt 8A, New York City, NY, 10282",2 River Ter Apt 8A,New York City,New York,10282,1484,
for_sale,519000,2,1,,"211 1st St Apt 4, Jersey City, NJ, 07302",211 1st St Apt 4,Jersey City,New Jersey,7302,870,
for_sale,299000,1,1,,"7002 Ridge Blvd Apt C7, Brooklyn, NY, 11209",7002 Ridge Blvd Apt C7,Brooklyn,New York,11209,650,
for_sale,474900,4,3,0.2,"1246 Radcliffe Pl, Plainfield, NJ, 07062",1246 Radcliffe Pl,Plainfield,New Jersey,7062,1924,
for_sale,638000,3,2,0.05,"17 Cunard Ave, Staten Island, NY, 10304",17 Cunard Ave,Staten Island,New York,10304,2500,
for_sale,148000,,1,,"171 Old Bergen Rd Unit 1R, Jersey City, NJ, 07305",171 Old Bergen Rd Unit 1R,Jersey City,New Jersey,7305,481,
